"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017"
17415,12/31/2023 0:00:00,9165,WISe,5976000,1400000,9279951,11981202,331500,431810,0,0,0,0,0,1015277,0,38164,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4938,0,0,0,12109,0,0,0,12109,2,0,0,0,0,0,0,0,0,0,0,377798,0,0,0,0,0,0,0,0,28066,0,0,28066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17047,0,0,46786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397355,12682,0,0,0,0,0,0
17429,12/31/2023 0:00:00,9171,WISe,4070005,0,336053416,1269246957,35182251,36614156,0,198844,112867,59501,3512641,196410941,338223000,8467399,963539,178372,38701,112427,45517,0,163365,0,0,0,0,0,0,0,0,0,20920,0,0,0,0,25276,113239,45073,7,85042,585,0,0,448239,0,212546,2840381,1033175,1482974,61961,0,2578110,348,481105,1375899,269386,169211,8519,163058,21776,0,193353,17,12764739,1869318,2048842,849797,1567321,6335278,62,2155271,615240,363601,61238,144174,1184253,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128355,0,0,0,0,0,0,0,0,0,0,0,0,0,6273479,0,0,4647961,0,4647961,1,0,0,0,0,0,0,0,86530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6313427,4962384,0,10856949,11694919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25055,617360753,3227,767715899,1,236843,0,0,0,117092971,-2101697,5748,215499058,38512010,198766062,37482683,274760755
17436,12/31/2023 0:00:00,9175,WISe,7532000,0,8496782,0,0,37877,0,0,0,0,0,71767,0,10097,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525941,0,0,0,0,0,0,0
17437,12/31/2023 0:00:00,9176,WISe,885000,0,984603,0,0,10000,0,0,0,0,0,7666,0,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104573,0,0,0,0,0,0,0
17449,12/31/2023 0:00:00,9179,WISe,0,0,3315956,29612600,73200,763741,0,0,0,0,0,217258,0,13070,5924,10669,5873,20359,20359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9584,0,0,7830,0,10111,0,0,10111,4,0,16376,0,0,0,0,0,0,0,0,43677,0,0,0,0,0,0,0,14724,0,0,0,14724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40684,0,0,30165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265443,0,0,0,0,0,0,0
17454,12/31/2023 0:00:00,9180,WISe,0,0,127908,0,0,10000,0,0,0,0,0,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32490,0,0,0,0,0,0,0
17464,12/31/2023 0:00:00,9187,WISe,0,0,11002747,29381721,69400,363836,0,0,154103,0,0,3188926,0,346192,160789,20458,21698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31667,31030,0,84505,45683,60811,51860,0,158354,51,21094,335263,0,503,8765,5894,21407,0,36066,5,0,0,0,153490,0,153490,2,33924,0,0,19624,0,19624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473502,0,0,1262017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1572052,0,0,0,0,4,14178,0,4186830,0,0,0,0,0,0,0
17472,12/31/2023 0:00:00,9193,WISe,746000,0,2788837,0,20000,81370,0,0,39000,0,0,246070,0,167039,20646,24506,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35006,0,0,0,0,28035,13099,18911,55,0,32065,69,0,72989,0,3589,0,9723,24506,0,34229,3,93502,88539,121191,572,0,210302,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174627,64029,0,16497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6358444,0,0,0,0,56,648208,0,1382242,0,0,0,0,0,0,0
17550,12/31/2023 0:00:00,9243,WISe,3574000,0,4898230,2528000,0,97084,0,0,0,0,0,56747,0,14095,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9186,1734,0,0,0,1734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353463,0,0,0,0,0,0,0
17555,12/31/2023 0:00:00,9247,WISE,5960000,0,9596780,0,151470,447656,0,0,0,0,0,276340,0,27455,12875,0,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15711,0,0,69,4142,0,0,0,4142,1,0,109721,0,33711,7439,0,0,0,7439,1,0,0,0,0,0,0,0,3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137013,161891,0,13812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616,3660187,32,957959,0,0,552,249753,0,1112439,0,0,0,0,0,0,0
17569,12/31/2023 0:00:00,9254,WISe,12519000,0,15794132,6135000,0,133334,0,0,0,0,0,269750,0,94516,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28008,49707,34266,7806,0,91779,17,0,74465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124172,0,0,67374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421564,0,0,0,0,0,0,0
17587,12/31/2023 0:00:00,9266,WISe,8302867,0,231143035,6609,30079732,31130214,0,290826,0,400000,3421664,95150956,773238,15725463,1164415,304809,73473,35879,8850,149977,59214,0,0,0,0,0,0,0,0,96222,12500,0,0,0,0,0,0,0,0,0,0,0,0,322598,4094,0,2328572,2191023,3332961,0,0,5523984,346,0,815003,0,99850,95861,168048,97854,17196,378959,12,5460532,1064967,820513,2192776,2409967,6488223,13,5628065,502889,2056437,1024147,1426684,5010157,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88403,88403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4996435,5174185,0,11507418,88403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10554,229315943,3380,1146945803,38,47615719,23007,784880825,0,80294685,31136,0,0,0,209176891,151569029,360745920
17588,12/31/2023 0:00:00,9267,WISe,512502,0,545492,0,0,0,0,0,0,0,0,617,0,2514,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,0,4374,0,0,4374,0,0,4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4551,0,0,55748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,50238,0,0,0,0,0,0,0
17623,12/31/2023 0:00:00,9285,WISe,0,0,65905321,88304666,5791900,6391900,0,6583,114825,0,0,8582721,0,2407013,188671,0,0,0,170,0,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96935,0,0,392147,206753,232762,1934,0,441449,457,83111,481222,0,183579,28572,63925,27922,0,120419,9,5419498,637323,1083032,244280,137615,2102250,17,301438,80998,42471,78835,21880,224184,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614914,0,0,2795049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6280,107431600,0,0,0,0,0,0,0,33684006,137220,0,176978055,0,67895138,0,67895138
17630,12/31/2023 0:00:00,9290,WISe,19888000,0,20724574,250000,679537,760417,0,0,0,0,0,1847504,0,33469,6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,802,0,55546,19508,17900,0,0,37408,21,0,255943,0,14768,0,7176,0,0,7176,2,152496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33835,1265040,0,0,0,0,0,0,0
17636,12/31/2023 0:00:00,9294,WISe,1950000,0,26584536,24813172,0,0,0,0,0,0,0,343035,0,45346,14740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19784,0,0,11760,320,5492,0,0,5812,2,0,0,0,10586,0,0,0,0,0,0,0,0,0,0,0,0,0,9479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20104,0,0,94952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4042072,0,0,0,0,0,0,0
17642,12/31/2023 0:00:00,9297,WISe,1000000,0,185103715,295374434,62304300,63641958,0,81132,1175975,885120,695415,68477805,0,6915690,901735,15852457,3923986,6639,30611,94792,61356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41700,0,0,0,0,0,765557,12088,0,2260564,1095223,2453911,118538,0,3667672,278,557473,2850027,0,11909696,4272538,6562829,182914,0,11018281,305,1900233,130,626834,0,0,626964,5,1628605,615919,1700177,1432561,177137,3925794,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9278,0,0,0,0,0,0,0,0,0,0,0,0,0,10168955,0,0,16009541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18501,387818526,3864,250719600,0,0,37912,1025230717,0,98527177,602912,0,156598696,64041904,37882507,0,101924411
17665,12/31/2023 0:00:00,9307,WISe,5196108,0,8932222,17962448,500000,500000,0,0,10038,0,0,541846,0,76024,1211,22693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15794,0,0,39770,19210,26384,29388,0,74982,21,0,0,0,30788,0,0,0,0,0,0,239260,0,0,136480,0,136480,1,123544,0,84196,0,0,84196,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35004,0,0,103460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873563,0,0,0,0,0,0,0
17675,12/31/2023 0:00:00,9315,WISe,575000,0,797315,0,0,7979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48048,0,0,0,0,0,0,0
17679,12/31/2023 0:00:00,9317,WISe,1596000,0,1770822,0,0,10000,0,0,0,0,0,16172,0,25072,10580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,0,27651,25621,7545,5358,0,38524,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26873,0,0,14707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272055,0,0,0,0,0,0,0
17681,12/31/2023 0:00:00,9318,WISe,2599000,0,2823908,0,0,58118,0,0,0,0,0,13442,0,7907,1306,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293,3643,276,0,0,3919,7,0,10342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13985,0,0,3652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198714,0,0,0,0,0,0,0
17687,12/31/2023 0:00:00,9323,WISe,21790000,0,23431227,0,0,98928,0,0,0,0,0,95844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842270,0,0,0,0,0,0,0
17691,12/31/2023 0:00:00,9325,WISe,87772,0,200068,0,0,0,0,0,0,0,0,1993,0,43660,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741,0,0,0,0,0,0,0
17697,12/31/2023 0:00:00,9330,WISe,0,0,119526,0,549005,571182,0,0,0,0,0,6781,0,5838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,6944,0,0,9470,0,8856,0,0,0,0,0,3140,0,3140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11382,0,0,5962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86838,0,0,0,0,0,0,0
17715,12/31/2023 0:00:00,9339,WISe,0,0,462728,0,0,9761,0,0,0,0,0,6076,0,1449,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8666,3209,619,0,0,3828,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63105,0,0,0,0,0,0,0
17733,12/31/2023 0:00:00,9349,WISE,51668,0,1735154,14645191,0,167308,0,0,0,0,0,99924,0,2260,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,4392,0,0,0,4392,2,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2040590,0,0,0,0,0,0,0,523377,0,0,0,0,0,0,0
17752,12/31/2023 0:00:00,9364,WISe,21673000,0,22718793,0,0,109884,0,0,0,0,0,23134,0,10204,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10038,0,0,8196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896438,0,0,0,0,0,0,0
17793,12/31/2023 0:00:00,9388,WISe,0,0,294692,1500000,0,11709,0,0,0,0,0,18506,0,9146,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,0,0,0,1524,1,7909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218929,0,0,0,0,0,0,0
