"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
11891,12/31/2023 0:00:00,5892,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,13567862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48971955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408842,408842,56019250,0,-408842,-408842,0,0,0,0,0,6501912,0,953825,953825,0,0,0,0,0,0,0,103095075,544983,544983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103095075,0,0,408842,7,486243,0,76,2834853,300500,0,0,0,0,0,0,9,162253,42500,3483349,343000,128,3387332,495000,0,0,0,43,585456,0,0,0,0,3972788,495000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,7456137,838000,1096206,92384031,92384031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,12/31/2023 0:00:00,5896,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,45000,815123,0,-45000,-45000,0,0,0,0,0,21776,0,13962,13962,0,0,0,0,0,0,0,1355090,-31038,-31038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355090,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174196,1174196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11902,12/31/2023 0:00:00,5898,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,7849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21257262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58203,58203,21220839,0,-58203,-58203,0,0,0,0,0,1161180,0,280944,280944,0,0,0,0,0,0,0,33689196,222741,222741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33689196,0,0,58203,0,0,0,3,21780,0,0,0,0,0,0,0,0,0,0,21780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21780,0,0,29122960,29122960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23331
11905,12/31/2023 0:00:00,5900,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1512262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17661125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405460,405460,47412683,0,-405460,-405460,0,0,0,0,0,2793639,0,624033,624033,0,0,0,0,0,0,0,75025261,218573,218573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75025261,0,0,405460,87,20333083,1632800,22,2433394,366267,0,0,0,0,0,0,11,1205652,765000,23972129,2764067,69,3906776,1673936,2,29171,0,0,0,0,43,2248942,758000,6184889,2431936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,30157018,5196003,3670985,62531734,63477734,946000,0,0,0,0,1,222323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11906,12/31/2023 0:00:00,5901,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,2716429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11070980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54712,54712,11775127,0,-54712,-54712,0,0,0,0,0,442402,0,194785,194785,0,0,0,0,0,0,0,21259571,140073,140073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21259571,0,0,54712,3,232374,0,4,173973,0,0,0,0,0,0,0,0,0,0,406347,0,10,352511,0,0,0,0,0,0,0,0,0,0,352511,0,9,337829,0,0,0,0,0,0,0,0,0,0,337829,0,26,1096687,0,0,17542306,17542306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33059
11913,12/31/2023 0:00:00,5906,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,536210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39207015,0,0,0,0,0,0,0,758925,0,0,0,0,0,0,0,0,256069,256069,50970758,0,-256069,-256069,0,0,0,0,0,3148380,0,559371,559371,0,0,0,0,0,0,0,65003303,303302,303302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65003303,0,0,256069,16,2931683,0,7,594344,0,0,0,0,0,0,0,0,0,0,3526027,0,0,0,0,0,0,0,175,7734860,2598592,0,0,0,7734860,2598592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,11260887,2598592,325406,59187325,59187325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306060
11927,12/31/2023 0:00:00,5915,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,246186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39909369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351570,351570,53085538,0,-351570,-351570,0,0,0,0,0,6227344,0,826023,826023,0,0,0,0,0,0,0,94191732,474453,474453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94191732,0,0,351570,107,10570860,1180440,49,2884657,161767,0,0,0,0,0,0,0,0,0,13455517,1342207,1,72222,76000,0,0,0,0,0,0,0,0,0,72222,76000,2,55272,0,0,0,0,0,0,0,0,0,0,55272,0,159,13583011,1418207,1106682,83685553,83685553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339498
11942,12/31/2023 0:00:00,5921,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,209217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36441671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585735,585735,35855936,0,-585735,-585735,0,0,0,0,0,3042420,0,389962,389962,0,0,0,0,0,0,0,53247165,-195773,-195773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53247165,0,0,585735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41898089,46602089,4704000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11943,12/31/2023 0:00:00,5922,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,5183188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15155063,0,0,0,0,0,0,0,939470,0,0,0,0,0,0,0,0,72628,72628,25399967,0,-72628,-72628,0,0,0,0,0,3016575,0,365949,365949,0,0,0,0,0,0,0,38321238,293321,293321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38321238,0,0,72628,19,7767380,500000,4,684974,0,0,0,0,0,0,0,0,0,0,8452354,500000,0,0,0,7,196100,0,0,0,0,13,729608,0,925708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9378062,500000,947121,34071128,34071128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10035
11944,12/31/2023 0:00:00,5923,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1675323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61636563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188206,188206,93720677,0,-188206,-188206,0,0,0,0,0,9080801,0,1074940,1074940,0,0,0,0,0,0,0,114458258,886734,886734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114458258,0,0,188206,25,8772419,1146250,25,7553619,1660000,2,488717,0,1,233890,0,6,2598137,1531,19646782,2807781,46,4698798,1043600,0,0,0,0,0,0,100,7926740,5110652,12625538,6154252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,32272320,8962033,10761573,103889469,104387469,498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11949,12/31/2023 0:00:00,5926,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,45398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56499,56499,17358983,0,-56499,-56499,0,0,0,0,0,432873,0,221552,221552,0,0,0,0,0,0,0,25976228,165053,165053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25976228,0,0,56499,21,6793339,0,4,329018,40000,0,0,0,0,0,0,6,560588,245000,7682945,285000,1,34645,0,0,0,0,0,0,0,9,676573,50000,711218,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8394163,335000,1295704,21132132,21132132,0,2610,1096151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11950,12/31/2023 0:00:00,5927,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12563569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57713,57713,13057579,0,-57713,-57713,0,0,0,0,0,359306,0,141442,141442,0,0,0,0,0,0,0,19513330,83729,83729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19513330,0,0,57713,0,0,0,0,0,0,0,0,0,14,551723,0,0,0,0,551723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,551723,0,0,11861598,11861598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11953,12/31/2023 0:00:00,5930,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,14381555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16274373,0,0,0,0,0,0,0,1955147,0,0,0,0,0,0,0,0,164668,164668,48392524,0,-164668,-164668,0,0,0,0,0,1198702,0,694357,694357,0,0,0,0,0,0,0,80172371,529689,529689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80172371,0,0,164668,74,29519225,933750,0,0,0,0,0,0,0,0,0,0,0,0,29519225,933750,11,808447,388000,0,0,0,0,0,0,0,0,0,808447,388000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,30327672,1321750,29519225,72336437,72336437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11962,12/31/2023 0:00:00,5934,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,12794849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53419308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841908,841908,99299551,0,-841908,-841908,0,0,0,0,0,8112318,0,1150500,1150500,0,0,0,0,0,0,0,136046407,308592,308592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136046407,0,0,841908,280,36627137,4031660,19,996573,192000,0,0,0,0,0,0,0,0,0,37623710,4223660,85,4318739,1619800,0,0,0,0,0,0,112,4779704,1003500,9098443,2623300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,46722153,6846960,385985,113338481,123779481,10441000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190929
11972,12/31/2023 0:00:00,5938,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,2885611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57437,57437,3337518,0,-57437,-57437,0,0,0,0,0,278958,0,126726,126726,0,0,0,0,0,0,0,13078544,69289,69289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13078544,0,0,57437,0,0,0,14,468444,170000,0,0,0,0,0,0,0,0,0,468444,170000,7,281339,228000,0,0,0,0,0,0,0,0,0,281339,228000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,749783,398000,320244,11689448,11689448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11975,12/31/2023 0:00:00,5940,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10049634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60520,60520,11199225,0,-60520,-60520,0,0,0,0,0,692313,0,234846,234846,0,0,0,0,0,0,0,24187336,174326,174326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24187336,0,0,60520,0,0,0,0,0,0,0,0,0,0,0,0,5,408527,0,408527,0,0,0,0,0,0,0,0,0,0,13,801584,623641,801584,623641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1210111,623641,0,22290817,22290817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30996
11979,12/31/2023 0:00:00,5943,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,155645355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121142373,0,0,0,0,0,0,0,131259789,0,0,0,0,0,0,0,0,4368498,4368498,426942739,0,-4368498,-4368498,0,0,0,0,0,39832447,0,5944679,5944679,0,0,0,0,0,0,0,690889661,1576181,1576181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690889661,0,0,4368498,542,38006495,6966085,255,15191756,1060700,15,1049428,0,1734,104203468,12559750,51,5243059,733089,163694206,21319624,5,222899,24126,2,38506,32000,0,0,0,537,14953464,3940980,15214869,3997106,20,472096,0,27,952900,205752,0,0,0,10,157482,65000,1582478,270752,3198,180491553,25587482,114845377,591141083,609401133,18260050,0,0,0,0,28,3663420,28,0,28,3663420,399,0,0,0,0,1,30958701,448,0,0,0,0,0,0,20156217,0,111018
11986,12/31/2023 0:00:00,5947,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,512512,0,-10000,-10000,0,0,0,0,0,23019,0,19775,19775,0,0,0,0,0,0,0,2367020,9775,9775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367020,0,0,10000,0,0,0,2,52186,0,0,0,0,0,0,0,0,0,0,52186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52186,0,0,2089553,2089553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11992,12/31/2023 0:00:00,5951,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13695,13695,594943,0,-13695,-13695,0,0,0,0,0,52515,0,46262,46262,0,0,0,0,0,0,0,5954110,32567,32567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5954110,0,0,13695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211466,5211466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11995,12/31/2023 0:00:00,5953,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,9202831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3239911,0,0,0,0,0,0,0,1890497,0,0,0,0,0,0,0,0,62648,62648,8236058,0,-62648,-62648,0,0,0,0,0,1363092,0,291976,291976,0,0,0,0,0,0,0,31427589,229328,229328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31427589,0,0,62648,2,64398,0,16,3103900,2202972,0,0,0,0,0,0,0,0,0,3168298,2202972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40821,0,0,0,0,40821,0,20,3209119,2202972,0,28413541,28413541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11996,12/31/2023 0:00:00,5954,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7169264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16708,16708,7152556,0,-16708,-16708,0,0,0,0,0,474821,0,76120,76120,0,0,0,0,0,0,0,9512972,59412,59412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9512972,0,0,16708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7513307,7513307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,12/31/2023 0:00:00,5956,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,25534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39809353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310641,310641,39498712,0,-310641,-310641,0,0,0,0,0,1666799,0,501697,501697,0,0,0,0,0,0,0,56482509,191056,191056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56482509,0,0,310641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49440281,49440281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49514
