"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
24863,12/31/2023 0:00:00,26451,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,0,0,0,0,10000,10000,100000,0,0,0,10000,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755019,55683,0,0,55683,0,0,0,64878,745824,0,745824,0,0,0,0,0,0,0,0,0,0,0,0,0
24866,12/31/2023 0:00:00,26452,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147619,1147619,0,0,0,0,0,1147619,1147619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,1000000,0,0,0,3800000,0,0,1147619,0,0,0,0,0,80000,80000,3000000,1947619,0,0,80000,5027619,0,0,0,0,0,0,0,0,808114,0,0,0,0,0,579435,0,0,0,0,0,0,0,0,0,3180415,150588,0,0,150588,0,0,0,153228,3177775,0,3177775,0,0,0,0,0,0,0,0,0,0,0,0,0
24867,12/31/2023 0:00:00,26453,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,250000,0,0,0,1750000,0,0,0,0,0,0,5000,500,0,5500,1500000,250000,5000,500,0,1755500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594294,83024,0,0,83024,0,0,0,34302,1643016,0,1643016,0,0,0,0,0,0,0,0,0,0,0,0,0
24868,12/31/2023 0:00:00,24354,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000,0,0,0,0,240000,0,0,0,0,0,44000,0,0,0,44000,240000,44000,0,0,0,284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612624,81814,0,0,81814,0,0,0,205799,2488639,0,2488639,0,0,0,0,0,0,0,0,0,0,0,0,0
24871,12/31/2023 0:00:00,15149,WISe,0,0,0,9920484,0,0,0,0,0,0,0,0,0,0,0,0,0,122279325,0,141042490,0,0,35000000,35000000,0,0,0,0,154675510,0,0,0,0,0,0,0,0,0,0,123275849,105920447,0,0,123275849,105920447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21080827,17782298,0,0,0,0,0,0,0,0,0,144356676,123702745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14854812,14854812,14854812,897000,0,0,0,0,897000,14854811,0,123702745,0,2474684,12951551,2421662,0,1569104,19417001,6494593,40447941,78350770,31601407,1976846,158871557,0,0,431877,431877,3175000,8626666,0,0,51876282,0,0,0,0,0,0,0,0,0,0,0,16664869,0,0,0,73015083,7933995,0,0,7933995,0,0,0,5567306,75381772,0,75381772,0,0,0,0,0,0,0,0,0,0,0,0,0
24872,12/31/2023 0:00:00,20367,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793000,6740000,0,0,8533000,0,0,0,0,0,0,0,0,118668,118668,0,1793000,6740000,0,118668,8651668,0,0,0,0,0,0,0,0,7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4343440,164167,0,0,164167,0,0,0,275324,4232283,0,4232283,0,0,0,0,0,0,0,0,0,0,0,0,0
24873,12/31/2023 0:00:00,17987,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350000,1350000,400000,384853,1350000,400000,384853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,0,0,0,0,550000,0,0,384853,1350000,0,0,0,0,63000,63000,1334853,950000,0,0,63000,2347853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556138,136237,0,0,136237,0,0,0,98076,1594299,0,1594299,0,0,0,0,0,0,0,0,0,0,0,0,0
24874,12/31/2023 0:00:00,15649,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8833438,0,0,5000000,0,14928792,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,13537024,11806635,0,0,0,0,0,0,13537024,11806635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15916424,14393672,0,0,0,0,0,29453448,26200307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26200307,0,0,825097,0,0,0,825097,3888534,9390995,4238971,9506904,0,27025404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6609293,135957,0,0,135957,0,0,0,535030,6210220,0,6210220,0,0,0,0,0,0,0,0,0,0,0,0,0
24875,12/31/2023 0:00:00,11779,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125245731,0,0,111961754,0,126351129,0,0,49500000,157304365,0,0,0,0,79500000,0,0,0,0,0,0,47072704,40833766,0,0,284501462,241113423,0,0,331574166,281947189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331574166,281947189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281947189,0,6026134,0,0,0,0,6026134,82884212,81236,15889905,133546936,55571034,287973323,0,-121593,0,-121593,678419,3601773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57250286,3134626,0,0,3134626,0,0,0,7088542,53296370,0,53296370,0,5679092,3274687,2404405,0,0,281947189,281947189,0,0,0,0,0
24876,12/31/2023 0:00:00,17949,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528000,2557000,0,0,0,5085000,0,0,0,0,0,0,0,0,0,0,2528000,2557000,0,0,0,5085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611078,13884,0,0,13884,0,0,0,94492,2530470,0,2530470,0,0,0,0,0,0,0,0,0,0,0,0,0
24877,12/31/2023 0:00:00,23076,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274774175,0,0,314482177,0,538496881,0,0,50000000,59967220,0,0,0,0,50000000,0,0,0,0,0,0,0,0,0,0,61441314,54676184,0,0,61441314,54676184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899923,3132423,0,0,0,0,0,0,0,0,0,0,3899923,3132423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,4774835,0,0,0,0,0,0,0,0,0,70841237,62583442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27546973,0,27546973,27546973,0,0,0,0,0,0,27546973,0,62583442,0,0,9355590,0,0,0,9355590,21260937,10181671,20955209,32657955,14430233,99486005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000400,0,0,0,0,0,0,0,190979443,8528488,0,0,8528488,0,0,0,16367210,183140721,0,183140721,0,246888771,234226826,12661945,0,0,90130415,0,62583442,0,27546973,0,0
24878,12/31/2023 0:00:00,17614,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,1000000,0,0,0,0,0,0,0,0,72064,72064,1000000,0,0,0,72064,1072064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3763619,106512,0,0,106512,0,0,0,257701,3612430,0,3612430,0,0,0,0,0,0,0,0,0,0,0,0,0
24880,12/31/2023 0:00:00,19913,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,200000,200000,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456467,2447,0,0,2447,0,0,0,17311,441603,0,441603,0,0,0,0,0,0,0,0,0,0,0,0,0
24881,12/31/2023 0:00:00,21061,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400000,250000,0,0,0,4650000,0,0,0,0,0,0,0,0,84607,84607,4400000,250000,0,0,84607,4734607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360682,105084,0,0,105084,0,0,0,129660,2336106,0,2336106,0,0,0,0,0,0,0,0,0,0,0,0,0
24883,12/31/2023 0:00:00,17932,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473039,461720,0,0,250000,233708,0,0,2363672,2184576,0,0,2613672,2418284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250780,217915,0,0,0,0,0,0,0,0,0,0,3337491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976000,992000,0,0,0,3968000,0,0,3337491,0,3820,145093,0,0,0,148913,2979820,1860132,618893,1633495,362064,7454404,0,0,-6665,-6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283546,28536,0,0,28536,0,0,0,229383,3082699,0,3082699,0,0,0,0,0,0,0,0,0,0,0,0,0
24885,12/31/2023 0:00:00,16034,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,0,0,0,0,63809,63809,100000,0,0,0,63809,163809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380259,34610,0,0,34610,0,0,0,100754,2314115,0,2314115,0,0,0,0,0,0,0,0,0,0,0,0,0
24887,12/31/2023 0:00:00,14985,WISE,0,0,0,302886023,0,0,0,0,0,0,0,0,0,0,0,0,0,411874569,0,506475635,0,0,10000000,156703996,0,0,0,0,193860400,0,0,0,0,0,0,318123568,287022039,0,0,0,0,0,0,318123568,287022039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177631259,158606639,0,0,130730696,113622246,0,0,0,0,0,0,308361955,272228885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229314733,190873402,0,0,0,0,0,0,0,0,0,855800256,750124326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750124326,0,27122828,100803,0,0,0,27223631,57249704,110645244,117260296,437807144,54385569,777347957,0,-72169,0,-72169,4686960,632913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346089307,31229694,0,0,31229694,0,0,0,18523658,358795343,0,358795343,0,0,0,0,0,0,0,0,0,0,0,0,0
24888,12/31/2023 0:00:00,22376,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000000,24407139,0,0,0,0,19000000,748787,690820,0,0,13790538,12643894,0,0,31359760,27785232,0,0,45150298,40429126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694042,1524098,0,0,0,0,0,0,0,0,0,0,47593127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642000,7218000,5791000,996000,0,15647000,0,0,0,47593127,0,0,0,0,639450,639450,8380861,15475209,23240061,11089075,5694371,63879577,-111084,0,0,-111084,0,0,0,0,0,0,0,0,0,0,200000,0,797468,0,136500,0,0,0,0,0,36282175,754971,0,0,754971,0,0,0,2399087,34638059,0,34638059,0,0,0,0,0,0,0,0,0,0,0,0,0
24889,12/31/2023 0:00:00,26456,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,53970,0,0,0,0,0,0,0,0,0,0,0,45760780,31148303,4111283,311779,0,0,311779,0,0,0,292490,4130572,0,4130572,0,0,0,0,0,0,0,0,0,0,0,0,0
24892,12/31/2023 0:00:00,15882,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144000,1143000,200000,0,0,2487000,0,0,0,0,119342,0,0,0,0,119342,1263342,1143000,200000,0,0,2606342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3788152,22407,0,0,22407,0,0,0,77108,3733451,0,3733451,0,0,0,0,0,0,0,0,0,0,0,0,0
24893,12/31/2023 0:00:00,5727,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2739000,2010000,0,0,0,4749000,0,0,0,0,59530,0,0,0,0,59530,2798530,2010000,0,0,0,4808530,-1885,0,0,-1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995150,44126,0,0,44126,0,0,0,68144,1971132,0,1971132,0,0,0,0,0,0,0,0,0,0,0,0,0
24894,12/31/2023 0:00:00,17888,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770000,1780000,0,0,0,3550000,0,0,0,0,55603,0,0,0,0,55603,1825603,1780000,0,0,0,3605603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003377,20761,0,0,20761,0,0,0,44335,979803,0,979803,0,0,0,0,0,0,0,0,0,0,0,0,0
24895,12/31/2023 0:00:00,17250,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439250,645000,249000,0,0,1333250,0,0,0,0,0,0,0,0,0,0,439250,645000,249000,0,0,1333250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564729,5007,0,0,5007,0,0,0,19130,550606,0,550606,0,0,0,0,0,0,0,0,0,0,0,0,0
24896,12/31/2023 0:00:00,18049,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375000,241000,0,0,0,616000,0,0,0,0,0,0,0,0,0,0,375000,241000,0,0,0,616000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629802,2207,0,0,2207,0,0,0,7358,624651,0,624651,0,0,0,0,0,0,0,0,0,0,0,0,0
24898,12/31/2023 0:00:00,26457,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19050538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139300,0,0,0,139300,0,139300,0,0,0,139300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690000,1300000,0,0,0,0,0,0,9398218,1029734,0,0,1029734,0,0,0,649574,9778378,0,9778378,0,0,0,0,0,0,0,0,0,0,0,0,0
24899,12/31/2023 0:00:00,14827,WISe,0,0,0,14014144,0,0,0,0,0,0,0,0,0,0,336339737,0,0,428848409,0,531005208,0,0,120000000,132411757,0,0,0,0,334329190,0,0,0,0,0,0,0,0,27258958,22665303,222528090,202896841,27258958,22665303,222528090,202896841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242583,232428,0,0,0,0,0,0,0,0,0,0,242583,232428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27258958,222770673,203129269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203129269,27258958,342517,10527200,0,0,750000,11619717,126257736,13625957,13167059,58574010,30383182,242007944,0,0,0,0,0,6331433,0,0,0,0,0,0,475086,0,0,0,1343480,0,1100897,0,6733283,453424,0,0,172480282,9223117,0,0,9223117,0,0,0,9264704,172438695,0,172438695,0,0,0,0,0,0,0,0,0,0,0,0,0
