"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
24893,12/31/2023 0:00:00,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
24894,12/31/2023 0:00:00,17888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
24895,12/31/2023 0:00:00,17250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24896,12/31/2023 0:00:00,18049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24898,12/31/2023 0:00:00,26457,0,0,0,0,0,0,3534906,0,0,0,0,0,0,0,3763323,0,0,0,0,0,0,0,0,0,111544,0,0,0,0,0,0,0,563669,7861898,0,0,0,0,0,27,21,0,0,0,0,18,16,0,0,18,19,37,9,2,0,1,11,48,190,68,0,0,0,0,0,0,40
24899,12/31/2023 0:00:00,14827,0,0,0,0,0,0,24410284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8382319,0,0,0,0,0,0,0,313123,39359781,0,0,0,0,14636374,349,19,0,0,0,0,16,0,47,15,349,19,367,0,0,286,1,0,368,2565,1293,0,0,0,0,0,0,267
24901,12/31/2023 0:00:00,17243,0,0,0,0,0,0,799699,0,0,0,0,0,0,0,2274001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19518,0,0,0,3545620,0,0,0,0,452402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,287
24902,12/31/2023 0:00:00,21289,0,0,0,0,0,0,5694345,0,0,0,0,0,0,0,5586047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766596,0,0,0,13046988,0,0,0,0,0,62,5,0,2,0,0,0,0,6,5,6,5,11,54,0,0,0,56,67,236,174,0,0,0,0,0,0,231
24903,12/31/2023 0:00:00,20502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24904,12/31/2023 0:00:00,16682,0,0,0,0,0,0,5284428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6966628,0,0,0,0,1682200,50,22,0,0,0,0,22,8,1,12,23,22,45,27,0,0,2,27,72,388,147,0,0,0,0,0,0,362
24905,12/31/2023 0:00:00,19698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218468,0,0,0,0,218468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
24906,12/31/2023 0:00:00,26458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24908,12/31/2023 0:00:00,15705,0,0,0,0,0,0,1276749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474439,1941973,0,0,0,0,190785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,37,0,0,0,0,0,0,109
24909,12/31/2023 0:00:00,15303,0,0,0,0,0,0,6602368,0,0,0,0,0,0,0,5343471,0,0,0,0,0,0,0,0,0,101452,0,0,0,0,55204,0,0,0,12942652,0,0,0,0,941609,16,16,0,1,0,0,3,9,0,7,4,16,20,11,0,1,0,12,32,506,400,0,0,0,0,0,0,210
24910,12/31/2023 0:00:00,26459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24911,12/31/2023 0:00:00,19732,0,0,0,0,0,0,1125097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,0,0,0,0,0,0,7
24914,12/31/2023 0:00:00,17524,0,0,0,0,0,0,23547172,0,0,0,0,0,0,0,77603516,0,0,0,0,0,0,0,0,0,50216740,0,0,0,0,13349675,0,0,23242562,142860484,0,0,0,0,5117559,353,8,44,19,0,0,35,0,63,2,128,8,136,162,0,16,0,226,361,3321,1410,0,0,0,0,0,0,1482
24916,12/31/2023 0:00:00,18774,0,0,0,0,0,0,35893238,0,0,0,0,0,0,0,23560151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14173583,77817729,0,0,0,0,4190757,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,368,623,0,0,0,0,0,0,824
24917,12/31/2023 0:00:00,2320,0,0,0,0,0,0,23340907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084256,0,0,0,0,10792227,0,0,0,34820134,0,0,0,0,687000,164,6,0,0,1,0,1,5,32,0,112,5,117,52,0,68,0,53,170,1810,1751,5,2,0,0,0,2,168
24918,12/31/2023 0:00:00,21296,0,0,0,0,0,0,12056062,0,0,0,0,0,0,0,2481384,0,0,0,0,0,0,0,0,0,1409704,0,0,0,0,0,0,0,0,14585446,0,0,0,0,48000,64,0,0,0,0,0,18,0,0,0,18,0,18,46,0,0,0,46,64,9,245,0,0,0,0,0,0,522
24919,12/31/2023 0:00:00,26461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5
24920,12/31/2023 0:00:00,2863,0,0,0,0,0,0,1192000,0,0,0,0,0,0,0,6576234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9114225,0,0,0,0,1345991,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,30,194,0,0,0,0,0,0,31
24921,12/31/2023 0:00:00,5682,0,0,0,0,0,0,225153371,0,0,0,0,0,0,0,296281415,0,0,0,0,0,0,0,0,0,106268084,0,0,0,0,0,0,0,53041359,750925843,0,0,0,0,176449698,666,27,0,285,0,0,18,0,112,8,378,27,423,3,0,128,19,288,693,5573,6204,19,0,0,0,0,0,239
24923,12/31/2023 0:00:00,20701,0,0,0,0,0,0,149912394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723134,0,0,0,0,4225278,0,0,4884108,192734124,0,0,0,0,33712344,135,6,0,0,0,0,28,0,28,5,85,5,90,50,1,27,0,48,141,3191,3575,4,0,0,0,0,0,16202
24924,12/31/2023 0:00:00,24268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145106,0,0,0,145106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,34,0,0,0,0,0,0,25
24925,12/31/2023 0:00:00,26463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24927,12/31/2023 0:00:00,19821,0,0,0,0,0,0,58246615,0,0,0,0,0,0,0,30046268,0,0,0,0,0,0,0,0,0,1554720,0,0,0,0,2899126,0,0,0,103631059,0,0,0,0,12439050,61,5,0,6,0,0,21,0,9,1,49,1,51,6,4,19,0,15,66,1119,1215,0,0,0,0,0,0,85
24928,12/31/2023 0:00:00,26464,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5
24929,12/31/2023 0:00:00,4529,0,0,0,0,0,0,13270296,0,0,0,0,0,0,0,7361078,0,0,0,0,0,0,0,0,0,661885,0,0,0,0,0,0,0,392935,24760896,0,0,0,0,3736587,70,4,0,0,0,0,7,0,41,0,63,4,66,7,0,10,4,9,74,813,1232,0,4,0,0,0,4,238
24930,12/31/2023 0:00:00,26465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24931,12/31/2023 0:00:00,4927,0,0,0,0,0,0,62706772,0,0,0,0,0,0,0,39814538,0,0,0,0,0,0,0,0,0,27665004,0,0,0,0,2875629,0,0,690038,145035047,0,0,0,0,38948070,385,12,1,3,0,0,4,0,116,7,364,10,374,17,2,237,2,23,397,3304,2693,0,0,0,0,0,0,1534
24934,12/31/2023 0:00:00,16827,0,0,0,0,0,0,8078195,0,0,0,0,0,0,0,68899059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730968,0,0,1423171,85131393,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,4,2,4,0,0,1,0,0,6,2335,570,18,0,0,0,0,0,827
24935,12/31/2023 0:00:00,26466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5
24936,12/31/2023 0:00:00,17491,0,0,0,0,0,0,14427891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593523,0,0,873566,23885546,0,0,0,0,6990566,5,3,0,0,0,0,3,1,2,2,5,3,6,0,0,0,0,0,8,872,548,0,0,0,0,0,0,407
24937,12/31/2023 0:00:00,26467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24939,12/31/2023 0:00:00,18249,0,0,0,0,0,0,81575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,96575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,92,0,0,0,0,0,0,6
24940,12/31/2023 0:00:00,26468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24941,12/31/2023 0:00:00,14537,0,0,0,0,0,0,628020,0,0,0,0,0,0,0,333099687,0,0,0,0,0,0,0,0,0,33124050,0,0,0,0,6475638,0,0,46311252,460733941,0,0,0,0,74219344,177,0,6,2,0,0,66,0,62,0,167,0,167,2,0,34,0,10,177,6685,1447,55,0,0,0,0,0,4035
24942,12/31/2023 0:00:00,26469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24943,12/31/2023 0:00:00,26470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24944,12/31/2023 0:00:00,15736,0,0,0,0,0,0,114212,0,0,0,0,0,0,0,833145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,162
24945,12/31/2023 0:00:00,19510,0,0,0,0,0,0,22430688,0,0,0,0,0,0,0,48836294,0,0,0,0,0,0,0,0,0,2111287,0,0,0,0,605668,0,0,3093517,93406359,0,0,0,0,18440192,149,0,0,0,0,0,5,0,10,0,80,0,80,69,0,64,0,69,149,885,1562,0,0,0,0,0,0,272
24946,12/31/2023 0:00:00,26471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24947,12/31/2023 0:00:00,26472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24948,12/31/2023 0:00:00,17818,0,0,0,0,0,0,7163232,0,0,0,0,0,0,0,12681713,0,0,0,0,0,0,0,0,0,2030042,0,0,0,0,115171,0,0,2016111,32301382,0,0,0,0,10325155,2,8,0,0,0,0,0,3,0,2,1,7,8,1,1,1,1,2,10,570,142,0,0,0,0,0,0,902
24951,12/31/2023 0:00:00,15242,0,0,0,0,0,0,502547,0,0,0,0,0,0,0,5083418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6272766,0,0,0,0,686801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,159
24952,12/31/2023 0:00:00,15024,0,0,0,0,0,0,909352,0,0,0,0,0,0,0,1539693,0,0,0,0,0,0,0,0,0,497902,0,0,0,0,224615,0,0,0,4814238,0,0,0,0,2140578,41,5,0,10,0,0,2,5,7,0,9,5,14,22,0,0,0,32,46,74,84,0,0,0,0,0,0,713
24953,12/31/2023 0:00:00,19260,0,0,0,0,0,0,21187693,0,0,0,0,0,0,0,72132600,0,0,0,0,0,0,0,0,0,3393087,0,0,0,0,744972,0,0,248552,98756959,0,0,0,0,4443142,165,10,46,1,0,0,19,0,21,10,102,10,112,16,0,49,0,63,175,1178,966,0,0,0,0,0,0,595
24954,12/31/2023 0:00:00,17870,0,0,0,0,0,0,2282644,0,0,0,0,0,0,0,10351512,0,0,0,0,0,0,0,0,0,128875,0,0,0,0,13860464,0,0,6653723,37896836,0,0,0,0,4748493,6,1,1,0,0,0,0,0,5,1,5,1,6,0,0,0,0,1,7,648,146,0,0,0,0,0,0,757
24955,12/31/2023 0:00:00,18511,0,0,0,0,0,0,45406141,0,0,0,0,0,0,0,15836341,0,0,0,0,0,0,0,0,0,5130735,0,0,0,0,134141,0,0,2218390,70345613,0,0,0,0,6750600,59,2,0,0,0,0,0,0,25,1,40,2,40,19,0,6,1,21,61,585,1461,212,3,0,0,0,3,403
24956,12/31/2023 0:00:00,24309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
60002,12/31/2023 0:00:00,14490,0,0,0,0,0,0,1970644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7187685,0,0,24825986,33984315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,158,0,0,0,0,0,199
60013,12/31/2023 0:00:00,14499,0,0,0,0,0,0,2159092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202634,0,0,0,0,2500,0,0,0,2229368,0,0,0,0,67776,0,33,0,0,0,0,0,1,0,23,0,33,33,0,0,0,5,0,33,55,293,4,0,0,0,0,0,20
60024,12/31/2023 0:00:00,14508,0,0,0,0,0,0,654835,0,0,0,0,0,0,0,3429013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134888,0,0,0,11270768,0,0,0,0,6052032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,174,0,0,0,0,0,0,88
60037,12/31/2023 0:00:00,14519,0,0,0,0,0,0,443157,0,0,0,0,0,0,0,1264764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,0,0,0,2330177,0,0,0,0,620520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,45,0,0,0,0,0,0,2577
60039,12/31/2023 0:00:00,14521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
60041,12/31/2023 0:00:00,14523,0,0,0,0,0,0,1763854,0,0,0,0,0,0,0,4108400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041717,0,0,256797,7317208,0,0,0,0,146440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,100,0,0,0,0,0,0,145
60042,12/31/2023 0:00:00,14524,0,0,0,0,0,0,257183551,0,0,0,0,0,0,0,753776351,0,0,0,0,0,0,0,0,0,2992293,0,0,0,0,65854187,0,0,2967079,1170937168,0,0,0,0,91156000,385,5,6,44,0,0,22,0,170,2,312,5,317,23,0,120,3,73,390,6151,6069,2,0,0,0,0,0,11757
60048,12/31/2023 0:00:00,14529,0,0,0,0,0,0,1356313,0,0,0,0,0,0,0,1773838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3130151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,58,0,0,0,0,0,0,12
60051,12/31/2023 0:00:00,14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8417268,0,0,0,0,0,0,0,0,0,1060796,0,0,0,0,329987,0,0,24276,12194427,0,0,0,0,3422896,5,0,0,0,0,0,0,0,0,0,2,0,2,3,0,2,0,3,5,178,65,0,0,0,0,0,0,270
60056,12/31/2023 0:00:00,14535,0,0,0,0,0,0,5166475,0,0,0,0,0,0,0,4187474,0,0,0,0,0,0,0,0,0,2015769,0,0,0,0,872575,0,0,0,14208402,0,0,0,0,3981878,158,0,1,0,0,0,48,0,27,0,143,0,143,14,0,60,0,15,158,1689,100,0,0,0,0,0,0,335
60057,12/31/2023 0:00:00,14536,0,0,0,0,0,0,13102490,0,0,0,0,0,0,0,43132872,0,0,0,0,0,0,0,0,0,7085714,0,0,0,0,7591537,0,0,3534816,67674104,0,0,0,0,312389,337,35,7,121,0,0,106,10,33,13,152,35,187,57,0,13,8,185,372,3047,550,0,0,0,0,0,0,1903
60059,12/31/2023 0:00:00,14538,0,0,0,0,0,0,100383159,0,0,0,0,0,0,0,39791684,0,0,0,0,0,0,0,0,0,765264,0,0,0,0,0,0,0,202437,151533968,0,0,0,0,11156688,138,0,0,0,0,0,25,0,24,0,70,0,68,68,0,7,0,68,138,714,1839,0,13,0,0,0,13,658
60060,12/31/2023 0:00:00,14539,0,0,0,0,0,0,271865281,0,0,0,0,0,0,0,437540781,0,0,0,0,0,0,0,0,0,222501689,0,0,0,0,1282071,0,0,8189162,785541110,0,0,0,0,66663815,1036,18,257,9,0,0,228,5,204,12,595,18,21,174,0,116,1,406,1054,11777,4987,0,7,1,0,0,8,8078
60062,12/31/2023 0:00:00,14541,0,0,0,0,0,0,50138095,0,0,0,0,0,0,0,150536175,0,0,0,0,0,0,0,0,0,1800045,0,0,0,0,0,0,0,0,202346237,0,0,0,0,1671967,110,0,0,0,0,0,33,0,72,0,105,0,105,5,0,0,0,5,110,4162,2725,5,0,0,0,0,0,1212
60077,12/31/2023 0:00:00,14555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66649,0,0,0,0,0,9,0,0,0,0,0,5,0,4,0,9,0,9,0,0,0,0,0,9,82,0,0,0,0,0,0,0,45
60079,12/31/2023 0:00:00,14557,0,0,0,0,0,0,820937,0,0,0,0,0,0,0,7688209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226352,0,0,837879,11623568,0,0,0,0,2050191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,43,0,0,0,0,0,0,5856
60082,12/31/2023 0:00:00,14560,0,0,0,0,0,0,128895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420670,0,0,0,1095480,0,0,0,0,545915,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,21,83,17,5,0,0,0,0,0,138
60087,12/31/2023 0:00:00,14564,0,0,0,0,0,0,161627372,0,0,0,0,0,0,0,221857324,0,0,0,0,0,0,0,0,0,45303742,0,0,0,0,19964,0,0,12950827,500126131,0,0,0,0,103670644,441,0,1,70,0,0,135,0,37,0,193,0,193,176,0,13,0,248,441,1771,5253,12,0,1,0,0,1,3371
60095,12/31/2023 0:00:00,14572,0,0,0,0,0,0,435754,0,0,0,0,0,0,0,3692220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377988,6606883,0,0,0,0,2100921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,56,0,0,0,0,0,0,358
60103,12/31/2023 0:00:00,14579,0,0,0,0,0,0,8790052,0,0,0,0,0,0,0,118942299,0,0,0,0,0,0,0,0,0,119039597,0,0,0,0,891832,0,0,1679955,132468305,0,0,0,0,2164167,1739,20,2,2,0,0,79,5,111,7,854,20,874,135,0,77,7,885,1759,1042,616,87,538,746,0,0,1284,3018
60105,12/31/2023 0:00:00,14581,0,0,0,0,0,0,14584723,0,0,0,0,0,0,0,84697243,0,0,0,0,0,0,0,0,0,4121078,0,0,0,0,4532234,0,0,0,103814200,0,0,0,0,0,49,219,0,0,0,0,20,28,19,140,41,217,261,8,2,2,44,14,268,765,473,1,0,0,0,0,0,1068
60110,12/31/2023 0:00:00,14584,0,0,0,0,0,0,62951,0,0,0,0,0,0,0,1240710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105636,0,0,590750,2337697,0,0,0,0,337650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,142
60113,12/31/2023 0:00:00,14587,0,0,0,0,0,0,5362492,0,0,0,0,0,0,0,2005673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7368165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,150,0,0,0,0,0,0,34
60124,12/31/2023 0:00:00,14598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,95089,407569,0,0,0,0,311479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,25
60125,12/31/2023 0:00:00,14599,0,0,0,0,0,0,8432966,0,0,0,0,0,0,0,35710273,0,0,0,0,0,0,0,0,0,2448496,0,0,0,0,1183768,0,0,0,51400527,0,0,0,0,6073520,144,23,0,0,0,0,7,19,86,4,110,23,137,34,0,17,0,34,167,869,236,0,0,0,0,0,0,236
60137,12/31/2023 0:00:00,14611,0,0,0,0,0,0,32640063,0,0,0,0,0,0,0,143322631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551210,197312291,0,0,0,0,18798387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956,845,0,0,0,0,0,0,4891
60148,12/31/2023 0:00:00,14622,0,0,0,0,0,0,13349136,0,0,0,0,0,0,0,12736196,0,0,0,0,0,0,0,0,0,401116,0,0,0,0,2242030,0,0,2778703,31331135,0,0,0,0,225070,61,16,0,15,0,0,0,0,8,16,8,16,24,38,0,0,0,42,77,126,775,0,0,0,0,0,0,1100
60149,12/31/2023 0:00:00,14623,0,0,0,0,0,0,539540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11444,0,0,0,550984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,18,3,0,0,0,0,0,55
60151,12/31/2023 0:00:00,14625,0,0,0,0,0,0,305449,0,0,0,0,0,0,0,1487790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40324,0,0,325759,2159322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,0,0,0,0,0,0,247
60153,12/31/2023 0:00:00,14627,0,0,0,0,0,0,56173893,0,0,0,0,0,0,0,514257380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15789058,0,0,0,586220331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4916,4062,0,0,0,0,0,0,3152
60160,12/31/2023 0:00:00,14632,0,0,0,0,0,0,15771898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4796379,0,0,0,31347528,0,0,0,0,10779251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,490,0,0,0,0,0,0,454
60164,12/31/2023 0:00:00,14636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174770,0,0,0,2243132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,51,0,0,0,0,0,0,514
